project_a,project_b,weight_a,weight_b,star_count_a,fork_count_a,star_count_b,fork_count_b
"Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9997778271,0.0002221729,5434,173,4085,267
"Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.9416195857,0.0583804143,5434,173,17559,1111
"Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.6337312675,0.3662687325,5434,173,63,16
"Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.8163265306,0.1836734694,5434,173,43319,5651
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.65777172126,0.34222827874,5434,173,7,22
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.20825493822,0.79174506178,5434,173,114814,15630
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.07830102904,0.92169897096,5434,173,112,13
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.28622744563,0.71377255437,5434,173,892,205
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.08456124283,0.91543875717,5434,173,10600,424
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.12428138919,0.87571861081,5434,173,2103,280
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.20288236324,0.79711763676,5434,173,13928,883
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.25701631517,0.74298368483,5434,173,13075,721
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.28464361675,0.71535638325,5434,173,119,30
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.22837652525,0.77162347475,5434,173,30349,1619
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.9997530275,0.0002469725,5434,173,3687,236
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.50876245582,0.49123754418,5434,173,8032,1883
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00082154673,0.99917845327,5434,173,8048,1598
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.45406537147,0.54593462853,5434,173,447,46
"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.0847031078,0.9152968922,5434,173,1924,105
"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.00225972867,0.99774027133,5434,173,5318,405
"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.78819298683,0.21180701317,5434,173,15978,500
"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.16481790921,0.83518209079,230593,47198,4811,319
"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.2941176471,0.7058823529,230593,47198,17559,1111
"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.15922509363,0.84077490637,230593,47198,43319,5651
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",macOS library providing process information access via automated bindings and a C API.,0.7956886895,0.2043113105,230593,47198,11177,946
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.81242635246,0.18757364754,230593,47198,25345,4590
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.05469702758,0.94530297242,230593,47198,892,205
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.00539383199,0.99460616801,230593,47198,13928,883
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.48042729649,0.51957270351,230593,47198,14478,1060
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.48049764006,0.51950235994,230593,47198,1924,105
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.59729855608,0.40270144392,230593,47198,105991,10981
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.07448180766,0.92551819234,230593,47198,119,30
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.00096640607,0.99903359393,230593,47198,166,10
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.00120642954,0.99879357046,230593,47198,1514,581
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.10584936969,0.89415063031,230593,47198,8032,1883
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.03016933813,0.96983066187,230593,47198,15978,500
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",Node.js stream piping utility with environment variable configuration and broad compatibility.,0.00782276666,0.99217723334,4811,319,43319,5651
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.01486817846,0.98513182154,4811,319,2103,280
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.15361475037,0.84638524963,4811,319,14478,1060
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.,0.58147866489,0.41852133511,4811,319,119,30
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.00772721448,0.99227278552,4811,319,5318,405
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.28400024159,0.71599975841,19319,863,7,22
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.05642465821,0.94357534179,19319,863,2103,280
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.04184372135,0.95815627865,19319,863,17559,1111
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.09051696774,0.90948303226,19319,863,892,205
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.02688365293,0.97311634707,19319,863,5434,173
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.1011107726,0.8988892274,19319,863,4811,319
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.",0.00625137186,0.99374862814,19319,863,4085,267
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.2,0.8,19319,863,13928,883
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.50300972373,0.49699027627,19319,863,43319,5651
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.27338248438,0.72661751562,19319,863,25345,4590
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00033322226,0.99966677774,19319,863,11177,946
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.",0.0010878854,0.9989121146,19319,863,114814,15630
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.03484544614,0.96515455386,19319,863,908,59
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.17531687997,0.82468312003,19319,863,33035,4227
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.69580307905,0.30419692095,19319,863,10600,424
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.18366289694,0.81633710306,19319,863,6734,741
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.17306052855,0.82693947145,19319,863,22649,3019
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.00546991546,0.99453008454,19319,863,27874,852
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9702610184,0.0297389816,19319,863,13075,721
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.08447027694,0.91552972306,19319,863,30349,1619
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Fast, extensible Node.js web framework with HTTP/2, plugins, hooks, and strong TypeScript support.",0.18446856077,0.81553143923,19319,863,8600,732
"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.8571428571,0.1428571429,19319,863,14478,1060
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.84739395547,0.15260604453,19319,863,1924,105
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.96380346544,0.03619653456,19319,863,105991,10981
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.35128559247,0.64871440753,19319,863,5176,449
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.07533869448,0.92466130552,19319,863,119,30
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.61716896361,0.38283103639,19319,863,166,10
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.8126144803,0.1873855197,19319,863,841,108
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.87701707118,0.12298292882,19319,863,1514,581
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.31873639016,0.68126360984,19319,863,8048,1598
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.0203651004,0.9796348996,19319,863,32,7
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.01975166768,0.98024833232,19319,863,5318,405
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.52471166106,0.47528833894,19319,863,3687,236
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",Node.js stream piping utility with environment variable configuration and broad compatibility.,0.01248257071,0.98751742929,19319,863,8032,1883
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.57322444158,0.42677555842,19319,863,14350,1361
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.11940755865,0.88059244135,19319,863,187,14
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.78281094217,0.21718905783,19319,863,447,46
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.",0.7984189723,0.2015810277,19319,863,15978,500
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.41129775738,0.58870224262,19319,863,32636,2327
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.71118968221,0.28881031779,19319,863,1399,45
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.74839019498,0.25160980502,14019,1661,19319,863
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.56246338559,0.43753661441,14019,1661,2103,280
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.9988109394,0.0011890606,14019,1661,17559,1111
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.5189174289,0.4810825711,14019,1661,892,205
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,0.1438356164,0.8561643836,14019,1661,5434,173
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00924702774,0.99075297226,14019,1661,4811,319
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.3396828576,0.6603171424,14019,1661,4085,267
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.46849650016,0.53150349984,14019,1661,13928,883
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",0.04364756343,0.95635243657,14019,1661,43319,5651
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.93167701865,0.06832298135,14019,1661,25345,4590
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.4946236559,0.5053763441,14019,1661,11177,946
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.02912621359,0.97087378641,14019,1661,908,59
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9933774834,0.0066225166,14019,1661,10600,424
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.0625,0.9375,14019,1661,22649,3019
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.91498187285,0.08501812715,14019,1661,27874,852
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",0.5542774803,0.4457225197,14019,1661,3576,361
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.9318013043,0.0681986957,14019,1661,30349,1619
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.78637550465,0.21362449535,14019,1661,8808,1025
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.14770372085,0.85229627915,14019,1661,841,108
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.5747416806,0.4252583194,14019,1661,14478,1060
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Node.js cmd-shim manages executable shims, supporting cross-platform execution and various Node.js versions.",0.24826677902,0.75173322098,14019,1661,166,10
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.90072343631,0.09927656369,14019,1661,5593,1568
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.04289888625,0.95710111375,14019,1661,303,36
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.58857384347,0.41142615653,14019,1661,1514,581
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.0472148246,0.9527851754,14019,1661,32,7
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.42794556948,0.57205443052,14019,1661,5318,405
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",Node.js stream piping utility with environment variable configuration and broad compatibility.,0.16201596803,0.83798403197,14019,1661,44063,18081
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.56258326484,0.43741673516,14019,1661,3687,236
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.,0.88714813343,0.11285186657,14019,1661,8032,1883
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.19977592867,0.80022407133,14019,1661,187,14
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.80326273594,0.19673726406,14019,1661,447,46
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.",0.93662193335,0.06337806665,14019,1661,23497,3266
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.57970347037,0.42029652963,28583,1565,19319,863
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.76248510555,0.23751489445,28583,1565,14019,1661
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.68306052886,0.31693947114,28583,1565,2103,280
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.",0.00971463267,0.99028536734,28583,1565,230593,47198
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.25024888576,0.74975111424,28583,1565,892,205
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.45527193485,0.54472806515,28583,1565,5434,173
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","NumPy: Scientific computing library for Python with multi-dimensional arrays, linear algebra, and optimized numerical operations.",0.15048532122,0.84951467878,28583,1565,14,11
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.7667331479,0.2332668521,28583,1565,4085,267
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.72345087212,0.27654912788,28583,1565,43319,5651
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,0.1058655222,0.8941344778,28583,1565,112,13
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00653479336,0.99346520664,28583,1565,25345,4590
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.70725358902,0.29274641098,28583,1565,114814,15630
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",0.20555867466,0.79444132534,28583,1565,908,59
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.98670415604,0.01329584396,28583,1565,10600,424
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.8187215789,0.1812784211,28583,1565,6734,741
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.8394528512,0.1605471488,28583,1565,22649,3019
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.09616775127,0.90383224873,28583,1565,27874,852
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.39887991953,0.60112008047,28583,1565,3576,361
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Fast, extensible Node.js web framework with HTTP/2, plugins, hooks, and strong TypeScript support.",0.65770216843,0.34229783157,28583,1565,13075,721
"Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.92424320041,0.07575679959,28583,1565,841,108
"Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.91142248983,0.08857751017,28583,1565,14478,1060
"Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.9998109283,0.0001890717,28583,1565,328,63
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.9455234026,0.0544765974,28583,1565,8600,732
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.7580958864,0.2419041136,28583,1565,1924,105
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.09606542962,0.90393457038,28583,1565,105991,10981
